id	document	label
22252	안그래도 대창이 느끼한데 간장 소스는 달달하기만 하고 심지어 밥 양에 비해 소스가 너무 많아서 더 느끼합니다. 와사비로 중화가 안돼요. 느끼한 거 잘 못드시면 시도 안하는 게 좋을 듯	0
22253	제프리는 언제나 옳습니다 내년엔 꼭 매장 가보도록 하겠습니다	0
22254	다른 치킨들은 후라이드 류라 먹다보니 물렸지만 맛있었습니다.	0
22255	맛있어요!!! 다음에 또 주문할께요	0
22256	굿~~~~~~~~~~~	0
22257	맛있었ㅇㄴ어요. 자두 시켜퍽어요	0
22258	비린네 안나고 양 적절하니 잘먹었습니다~	1
22259	아주 맛있어요. 잘 먹었습니다.	0
22260	맛있어요 재구매의사 있어요	0
22261	너~무 맛있어요~ 같이주신 돈까스서비스소스 감사해요^^	0
22262	항상 같은거 먹다가 이번엔 다른거 시켜봤는데 이것도 너무 맛있어요!!마약옥수수도 맛있어요!!:)	1
22263	맛있음  시켜드세요	0
22264	잘먹었습니다 사진은 못찍었네요	0
22265	배달 너무 빨라서 놀랄정도였고 맛도 있고 양도푸짐!!주먹밥도 짜지 않고 딱 좋았어요.	1
22266	맛잇게 잘먹었습미다	0
22267	맛나뇽!!!!!!!	1
22268	제이엠티 입니다..	1
22269	배달도 빠르고 깔끔하게 왔어요~~ 점심으로 먹었는데도 아주 맛나요 ㅋㅋ	0
22270	잘먹었습니다 맛있어요	0
22271	잘 먹었습니다~^^	0
22272	맛있게 잘먹었습니다~~~	0
22273	맛있어요. 배달도 빨랐어요	1
22274	짱이에요~~ 맛있어요~~~~^^	0
22275	맛있어요~양도 많구요 배달도 빨리왔어요~	0
22276	맵 단 짠 조합이 좋아요	0
22277	맛있어요~~ 배달도 시간에 맞춰서 왔구요.  다만 위키드치킨을 좋아하는데 제가 주문할 땐 메뉴에 없어서 좀 아쉬웠어요😭	1
22278	도우가 쫄깃하고 너무 맛있어요	1
22279	마리맛있어요 배달도빨라서좋았습니다	0
22280	맛 배달시간 서비스 전부 최고입니다  너무 맛있게 잘 먹었어요	0
22281	쿼터 4가지맛 주문했는데 세로로4가지맛 잘 담아주셔서 골고루 원하는맛 잘 먹었습니다	0
22282	배달이 밀려서 좀 늦었다고 하시네요 맛은 좋았습니다. 양도 푸짐하네요	1
22283	기대이상 생각보다 너무 맛있습니다	0
22284	항상 시켜 먹는 곳이에요~! 두마리 세트 시켰는데 4명이 먹는데 남길정도로 양이 많아요~!	1
22285	너무 맛있어요 우리동네에서 여기만 시키네요ㅠ	1
22286	확실히 하나시켜도 다 못먹던 때가 있었는데 양이 좀 줄어들었네요. 최근 두세번 시키는 동안 느꼈습니다. 그와 별개로 새벽에 이정도로 맛있게 해주시는곳은 없을듯. 배달도 빨라요.	0
22287	언제먹어도 맛있어요^^	0
22288	비싼편이긴하나 전체적으로 만족	0
22289	치킨 맛집 햄버거 맛집	1
22290	너무 부드럽고 맛있어요  막국수가 너무 맛있어요  왜죠 ? 다음에도  족발먹을일있다면 꼭 여기로 ㅎㅎ	1
22291	서비스 좋고 음식의 질과 맛도 기대 이상입니딘	0
22292	맛있게 잘 먹었습니다~	0
22293	중간매운맛이 있음 좋겠습니다 항상 맛있게 먹고 있어요	0
22294	맛 양 배달시간 최고에요	0
22295	배달이 정말 빨라요 감사합니다.	0
22296	늘 먹던거~ 맛나요~	0
22297	맛있게 잘 먹었습니다~ 양도 푸짐해서 좋았네여~~	1
22298	예상보다 늦게왔지만 맛있게 잘 먹었네요	0
22299	맛있게 잘 먹었습니다! (양념치킨은 조금 튀김이 두꺼웠어요ㅠ)	0
22300	음식도 빨리오고 너무 맛있게 먹었습니다.	1
22301	세트로 시키면 조금싸지긴 하지만 가격대는 무시할 수없네요 그러나.. 너무 맛있고 중독적인 맛이라 ㅠ 세트2 번조합에다 양념만두추가해서 드세요 대박	0
22302	진짜 대존맛 궁중 뭐 닭 그거 은행 개꿀 사진은 다먹고 찍었어요 미안합니당	0
22303	맛있네요 양도 많으니 더 시키면 배터져 죽을뻔... 감사히 잘먹었습니다.	1
22304	양도 많고 맛있고 다음에 또 시켜먹으려구요~!	0
22305	순살시겨는데 닭한마리 왔어요. 맛괜찮아서 그냥먹어게요	0
22306	항상 맛있게 잘먹고있어요	0
22307	배달이 살짝 늦긴 했지만 행사중이니까~	0
22308	아보카도랑 잘 어울려서 느끼하지않고 담백한맛이예요. 감자튀김도 양 많아요. 서비스로 주신 요구르트 감사해요^^	0
22309	ㅋㅌㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	0
22310	자주먹는 단골중 한곳인데 .. 늘 맛있게 잘 먹고있어요.. 전보단 골벵이무침이 좀 싱거워지긴했지만.. 나름 괜찮네요	0
22311	배달이 너무 느려요 면이 다 불어서 왔어요	0
22312	좀 짠맛이 강했지만 그럭저럭 괜찮았어요	0
22313	엄청 맛있어요 찜닭 배달은 처음인데 따뜻하게 잘 먹었습니다 또 시켜먹을거에요	0
22314	별기대하지안코 시킨건데..포장깔끔하고 맛은..최근 분식집에서 먹었던것중 최고였어여~^^ 치즈돈까스 일반 돈까스집에서 먹었던것보다 느끼하지안코 담백,깔끔한 맛이였어여^^  쫄면역시 최고! 쫄면은 양념이 생명인데 제가 원하던 맛! 새콤하지안코 텁텁하지안은 살짝 달콤,매콤..암튼 너무 맛있게 먹느라 사진을 못찍었어여.ㅠㅜ 양도 푸짐했어요..저희가 먹기엔^^;  다음에 다른것도 시켜먹고싶은 생각이 저절로 들었으니  맛집인정해요!	1
22315	짜장면 잘 먹었습니다 ㅎㅎ	0
22316	잘 먹었습니다  조어요 맛있어요	0
22317	사진을 보몀 말이 필요없숩니다	0
22318	바삭바삭맛있어요ㅋㅋㅋㅋ	1
22319	의성마늘보쌈 맛남. 쌈싸서먹음  더맛나고. 고기가 오돌뼈위주라... 저는 뼈안묵어서 담에는 살로달라고 해야겠어욤.~~	0
22320	스쿨푸드 쫄면 진짜 최고예요~ㅋ 분식 생각날 땐 무조건입니다 김밥도 종류대로 먹는 중이에요~	0
22321	배달빠르고 양 많고 맛있고 서비스 주먹밥도 잘 먹었습니다~ 꼬맹이가 하도 밥을 안먹어서 족발 시켜줬는데 뼈째 들고 먹네요ㅋㅋㅋ	1
22322	맛은있는데 후라이드 색깔이 브라운에 가까웠어요ᆢ기름이 오래됬다는 느낌도 살짝나고ㅠ 그래도 맛있게 먹었습니다 마늘간장 맛나네요	0
22323	가장 맛있는족발 맛있ㅇㅓ요	1
22324	후라이드가 매콤하고 바삭하니 넘 맛있어서 요즘 자주시켜먹게되요~~담엔 다른 맛도 먹어봐야겠어요	0
22325	맛있어요 돈까스도 바삭하고^^	0
22326	맛있게 잘 먹었습니다~	0
22327	족발이 냄새가 없고 맛있었습니다~  막국수도 서비스인데 양이 많네여ㅎ 감사합니다ㅎㅎ	1
22328	삼박자 다 갖췄구만요. 맛있어서 나중에 또 먹을려구요ㅎ	1
22329	양도 생각보다 많아서 혼자먹는데 고생했네요 그래도 맛있었어요	0
22330	맛있어서 두번 연달아 시켜먹었어요~^^ 요청한 사항도 잘 해주셨어요~ 양이 조금 적은것 빼고는 다 좋았어요 ㅎ 리뷰쓰면서도 또 먹고싶네요	1
22331	처음시켜먹어봤는데 맛있었어요	0
22332	배달은 조금 걸렸지만 맛잇어요~~	1
22333	잘먹었어요 맛있어서 재주문한겁니다. 막국수가 좀 말라서 왔지만 맛은 잇었어요	1
22334	배달도 빠르고 맛도 좋습니다ㅎ	1
22335	맛잇어요 감사해오ㅡ~	0
22336	냠냠긋 완저니 맛잇어용	0
22337	배송이 진짜 빨라용	0
22338	맛있으요 감사히 잘 먹았습니두!!	1
22339	음식도 맛있었고.배달도 빨랐어요	0
22340	괜찮았어요~~^~^	0
22341	정말 맛나게 먹엇습니다	0
22342	사이즈 소를 의심할 만큼, 양이 많고 맛나요!!	1
22343	이제까지 동네에 이런 곳이 있는 줄 몰랐다는 게 아쉬웠을 정도로 맛있었습니다. 짜장면에 고기가 듬뿍 들어가 있고, 탕수육은 바삭하고 쫄깃한 튀김옷이 일품입니다.	0
22344	7번가 애정하는 곳인데 배달이 1시간이 넘게 걸렸어요  이사와서 강일점은 처음으로 주문해봤는데 배달때문에 아쉬웠어요   무슨 행사날도 아니고 주말도 아닌 목요일인데 배달이 넘 늦어 기다리다 지쳤어요  따끈따끈할때 먹었으면 진짜 맛있었을텐데 시간이 지척되면서 약간 식어서 7번가 특유의 피자맛이 반감됐어요 크러스터로 시켜서 원래대로라면 쭉쭉 늘어나는 모짜렐라치즈가 일품이었을건데 ::  조금 실망스러웠어요 담엔 배달 좀 신경써주세요	1
22345	빠르고 맛있어요    .	0
22346	맛잇엇어요. ~~ㅎㅎㅎ	0
22347	너무 맛있게 먹었습니다	0
22348	잘먹었습니다~~~~	0
22349	이집은 정말 최고임	0
22350	맛있어요0000000	0
22351	오늘은 배달에 정확히 왔네요 문자도 주셨어요 맛있습니다 아이들이 좋아해요	0
22352	맛있어용 살얼음이 아쉬울뿐	0
22353	피자도우 쫀득하니 너무 맛있어요.!!	1
22354	맛있아여 양도 많고 맛도 조어요	0
22355	배달이 정말 빠르네요 점심시간에 시켰는데 15분만에 온듯 맛도 괜찮습니다	0
22356	jmt jmt jmt jmt jmt but so cold	0
22357	고기 연하고 맛있어요 !  ㅎㅎ 족발 많이 안좋아하고, 남친 때문에 시켰지만  저도 정말 정말 맛있었어요 ~ 시키면 다음에도 여기에요 ㅎㅎ	1
22358	제일중요한 숟가락 젓가락을 빼주셨네요. 양은 전체적으로 푸짐해보이는데 낙지 양은..... 갈비찜에 감자는 아삭할정도였구요 돈까스는 덜튀긴건지 뭔지 핏물이 빠져나와서 익은듯이 하얀게.... 김치찌개가 제일 맛있었네요 아쉬워요 많은게	0
22359	정말맛있고 배달도 빠르네욜	0
22360	빠른 배달 감사합니다	0
22361	맛있게 잘 먹었어요! 포장도 편하게 잘 되어있어서 더 좋았어요	0
22362	배달빠르고 맛있어요	0
22363	떡볶이는 매장에서 갓 나온걸 먹어야 맛있을것같아요	0
22364	넘흐넘흐맛있어요 고기맛도 다른김치무맛도 최고에요	1
22365	여전히 맛있네요. 많이 파세요	0
22366	맛있었어요~~~:)	0
22367	맛은 말할게 없습니다 아니 진짜 장난 아니고 맛있어요 돼지 잡내도 없고 좋습니다 서비스도 리뷰달면 오늘 국수가 아주 맛있습니다 최고에요 배달이 느리냐 그것도 아니에요 50분이라고 해도 보통 40분 안에 오실 정도로 빠릅니다   늘 만족하면서 먹고 있어요!!	1
22368	맛있게잘먹었어요.아이가잘먹어요.또시킬께요.번창하세요	0
22369	보쌈이 아주 촉촉하고 맛있어요 서비스로 주신 주먹밥도 맛있었어요 다음에 또 시켜 먹을 거예요	1
22370	ㅠㅠㅠ아쉬웠어요 평소보다. 배달은 진짜 빨라요	0
22371	주말이라 시간은 걸렸지만 항상 믿고 먹어요	0
22372	닭볶음탕 먹고 맛있어서 찜닭도 시켰는데요 닭볶음탕이 더 맛있네요 찜닭 뭔가 기름많고 싱겁 ㅠㅠ	0
22373	이제 닭도리탕은 무조건 여기	0
22374	너무 맛있어요 배달도 빠르고❤️ 사진은 이거밖에 안남아서ㅠㅠㅠ	0
22375	언제시켜먹어도 맛있어용	0
22376	고기가 부드럽고 좋아요..근데 닭은 좀 짜네요...여기서만 보쌈시키는데 새로운 메뉴라 시켜보았어요...	1
22377	맛있어요 배달빠르고	0
22378	처음 시켜먹는데 족발도 따로 주시고 족발이 따뜻해서 좋네요 맛도 있고, 냉채족발도 맛있습니다	1
22379	양이 준것 같은 느낌이지만 맛있어요	1
22380	간만에 맛있게 잘먹었습니다	1
22381	짜장면 짬뽕 잘 먹었습니다	0
22382	진짜맛있었음 ㅠㅠㅠㅠ 김치찌게 먹으러 다시시킬듯 ㅠㅠ	0
22383	맛있게 먹었어요! 다른 메뉴도 시켜봐야겠네요	0
22384	양은 정말 많은데.. 생각보다 맛은 보통이고 배달이 오래 걸려서 좀 아쉬웠어요.	0
22385	캐찹 많이 달라고 했는데 엿먹으라고 하는건지  딸기소스 2개만 주네  원래 딸기 소스 오는건데  캐찹없이 감자 튀김 먹고	1
22386	냠냠냠 옴뇽뇽 맛있어요	0
22387	이집 닭 존ㄴ 큰거 씀 호식이 한두마리 시켜 먹는줄 아나...  그리고 튀김옷보면 호식이 시켜먹는지 kfc 시켜먹는지 분간이 안됨  같은 가맹점이라고 같은 맛 나는거 아니더라  최호식이한테 전화해야겠음	0
22388	맛이 고급져요~ 하나하나 정성들여 만든것 같아 먹을때 기분이 좋네용	0
22389	맛있어요~~~~~~	0
22390	우와~~~~~ 맛있어요 몬스터 시켰더니 진짜 짱커요ㅎ맛까지있으니뭐. 더할이야기없을정도예요	1
22391	포장도 잘되있고 매우 좋습니다.	0
22392	호에에에에에에에에엥	0
22393	예전에도 많이 주문 해서 먹었는데...맛있었어요. 근데 이번에는 진짜 맛이... 말도 안되게 짜네요!! ! 소금을 진짜 한 덩어리 넣은줄... 한입만 먹고 못 먹었어요! 완전 짜증났어요...	0
22394	믿고먹는 또래오래 대만족했습니다	0
22395	👌👌👌👌👌👌👌👌👌	0
22396	깔끔한포장과 음식 맛이 좋습니다. 스팸계란마리를 주로 시켰는데 매운까르보나라떡볶이랑 팟타이도 맛있어요. 고수랑 매운고추, 레몬도 각각 포장용기에 담아주시고  섬세함이 돋보입니다.	0
22397	닭이 부드러워서 밋있어요	1
22398	주문시간으로부터 정확히 1:15분, 예상보다 30분 지연되었어요  취소하려고 했으나 안되더라구요. 다른분 리뷰에 채팅상담 가능한 것처럼 적으신 답변에 기분이 별로 좋지 않아 먹기전에 남깁니다.   분명히 다해봤고 네이버전화는 의도적으로 막으셨더라구요.. 여튼 배달 늦을수는 있는데 취소가능하게 하시고 거짓 답변은 안다셨으면 합니다	0
22399	delicious~♡ 여러분 대창볶음밥 드세요!!ㅎㅎ 전 스쿨푸드 처음 먹어보는데..얼마전부터 문앞에 전단지 붙은거보고..먹어볼까 말까 고민 많이했는데 진짜 잘 시켜먹은 것 같아요!!  포장도 깔끔하고~맛있고 배달도 30분 안에 왔어요!! 요청사항으로 맵게 부탁드렸는데 딱 간도 좋았어요~ 신제품이라는 대창볶음밥 진짜..최애될듯해여ㅠㅠㅠ너무맛있었고, 버섯이랑 조합 미쳤어요..그리고 까르보나라 매운맛은 느끼함 전혀없고 로제소스에 매운맛이 더 가미된듯?? 아무튼..ㅠㅠ짱!! 여유되면 또 시킬게영~많이파시고 코로나 조심하세요~~~!!	0
22400	조금 짠 거 말고는 괜찮았어요	0
22401	ㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅ	0
22402	조각이 너무 컸던거 말고는 다 좋았습니다!!	0
22403	양도 많아 다음날 먹었는데도 맛있게 먹었습니다	1
22404	맛있게 먹었습니다.	1
22405	배달도 정말 빠르고 무엇보다 양이 굉장히 많았네요 곱창 양도 엄청 많고 잘먹었습니다!	0
22406	맛나게 잘먹었어요!!!	0
22407	존맛이라...한번 더시켰어요....ㅠㅠ존맛......	0
22408	아니~~~ 너무 맛있자너 주방장이 백종원급 인정!? 어 인정~~ 빠끄~👊🔥🔥	0
22409	믿고먹는 포텐피자 짱커용	1
22410	잘먹었숩니당~~~ㅂ	0
22411	저번에는 족발이 푹 삶아진 느낌이고 다 먹으면 용기 밑에 기름이 흥건해서 느끼했었는데 어제는 진짜 삶아진 정도도 적당하고 기름도 적고 완전 깔끔하니 맛있었습니다! 대신 저번보다 양이 조금 줄은듯 해보이더라구요 아쉽네요ㅠ	1
22412	자주 시켜먹는 곳인데 언제나 맛있습니다 적당히 매워서 잘 먹고있어요ㅎㅎ	0
22413	후참은 첨먹어보는ㄷㅔ 서비스도주시고 무엇보다 맛이 넘 좋아요 담에 또 주문하겟습니다!	0
22414	역시 이맛이네요. 맛있어요!	0
22415	항상 맛있게 잘먹습니다~~감사해요^^	0
22416	양 진짜 많고 맛있네요!	0
22417	열혈은 항상 별 5개 고정입니다 넘나맛있습니다	0
22418	맛있어서 항상시켜머거용	0
22419	배달도 너무 빠르고 음식이 식지도 않고 따뜻하게 잘 왔어요 너무 만족합니다 !!	0
22420	배송도 엄청 빠르고 족발, 막국수도 맛있어요~♡	1
22421	배달도 빠르고  맛도 좋아요	0
22422	배달도 빠르고 양도 많고 맛있었다. 3명이서 닭볶음탕 중,밥 2공기 먹었는데 배부르게 먹었음.	0
22423	옛날과자 맛나서 좋았어요 간식으로 자주시킬꺼같습니다 서비스감사합니다	0
22424	배달도 빨리왔고 치킨 맛있어요	0
22425	ㅕㅕㅗㅎㄹㄹㄹㄹㅎ휴ㅠㅓㅓㅓㅓ	0
